OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
2474,1457,1,3,49.00,21.00
2475,120,37,3,592.72,1.00
2476,1494,78,3,61.00,8.00
2477,1166,36,5,408.96,24.00
2478,1198,77,4,28.65,16.00
2479,187,61,2,434.14,5.00
2480,1322,52,1,423.17,16.00
2481,286,51,5,462.57,6.00
2482,95,48,4,429.33,4.00
2483,1104,44,5,447.32,9.00
2484,447,75,2,240.66,18.00
2485,113,9,1,682.53,14.00
2486,903,6,2,619.04,17.00
2487,1438,80,4,71.72,21.00
2488,801,40,1,363.63,1.00
2489,1308,49,1,506.95,7.00
2490,159,53,4,374.80,23.00
2491,855,28,1,552.79,17.00
2492,845,3,3,487.11,1.00
2493,446,20,1,480.94,7.00
2494,1245,54,4,411.16,5.00
2495,1106,30,2,690.00,20.00
2496,1041,71,2,68.61,4.00
2497,80,72,3,570.94,18.00
2498,650,69,5,108.63,20.00
2499,331,32,1,363.78,13.00
2500,793,49,4,47.89,9.00
2501,305,24,5,83.38,16.00
2502,437,66,3,222.27,8.00
2503,561,22,2,58.69,4.00
2504,604,22,4,489.07,23.00
2505,102,64,1,237.88,6.00
2506,580,38,5,495.23,2.00
2507,907,79,2,41.84,24.00
2508,455,24,4,11.47,25.00
2509,767,15,4,471.30,12.00
2510,473,49,5,339.73,3.00
2511,1028,60,2,297.42,25.00
2512,1279,2,3,323.11,25.00
2513,1333,64,5,112.50,13.00
2514,874,54,3,436.49,13.00
2515,120,46,1,643.49,1.00
2516,278,19,3,440.07,2.00
2517,83,16,5,388.28,0.00
2518,48,71,2,557.66,0.00
2519,556,48,1,553.81,8.00
2520,844,66,5,608.83,23.00
2521,889,78,2,665.26,2.00
2522,961,67,1,244.10,17.00
2523,1249,52,2,390.47,15.00
2524,757,39,1,324.85,0.00
2525,924,36,3,661.29,8.00
2526,355,59,5,554.52,3.00
2527,1383,34,4,377.25,24.00
2528,601,27,4,577.87,16.00
2529,572,9,5,652.02,17.00
2530,457,3,2,229.25,23.00
2531,608,68,4,505.37,17.00
2532,1311,65,4,682.18,10.00
2533,609,33,1,32.23,17.00
2534,158,7,3,240.06,22.00
2535,449,24,3,219.17,22.00
2536,1030,17,2,124.49,8.00
2537,1014,7,3,146.14,6.00
2538,791,64,1,452.60,15.00
2539,248,62,2,81.60,3.00
2540,1259,77,1,333.08,12.00
2541,1446,33,4,255.69,4.00
2542,807,60,5,208.63,4.00
2543,734,63,4,475.10,12.00
2544,1083,16,2,19.95,13.00
2545,341,49,1,289.46,23.00
2546,711,5,5,675.60,3.00
2547,18,54,5,232.36,20.00
2548,154,21,1,61.71,6.00
2549,295,15,2,126.47,13.00
2550,652,48,4,151.28,20.00
2551,196,75,5,426.14,2.00
2552,97,2,5,161.96,10.00
2553,1086,63,3,433.16,8.00
2554,1163,31,5,117.35,19.00
2555,284,39,2,321.22,10.00
2556,1267,17,1,687.96,11.00
2557,1495,55,5,477.71,13.00
2558,915,65,5,514.96,25.00
2559,15,69,4,49.66,9.00
2560,655,2,1,373.69,3.00
2561,394,62,1,135.61,14.00
2562,1389,24,5,502.23,3.00
2563,847,59,1,491.65,16.00
2564,211,43,2,316.17,1.00
2565,1324,11,2,563.22,24.00
2566,339,13,1,536.99,11.00
2567,948,75,1,603.30,19.00
2568,216,26,2,285.30,22.00
2569,1250,45,5,187.97,23.00
2570,391,45,4,267.23,2.00
2571,169,36,1,530.73,0.00
2572,32,67,3,207.97,20.00
2573,499,62,4,653.17,4.00
2574,363,65,5,205.87,4.00
2575,447,46,4,483.01,21.00
2576,440,57,5,674.48,11.00
2577,198,12,1,399.52,16.00
2578,1168,17,5,429.96,3.00
2579,983,60,4,625.79,10.00
2580,1279,61,5,264.95,22.00
2581,1394,69,5,427.87,12.00
2582,197,59,2,222.55,2.00
2583,163,47,3,157.62,22.00
2584,46,8,5,549.26,19.00
2585,640,52,1,420.42,9.00
2586,1112,20,1,239.40,18.00
2587,643,65,3,525.64,24.00
2588,780,21,1,11.49,16.00
2589,300,62,2,298.52,10.00
2590,1429,72,4,302.38,4.00
2591,323,12,2,518.23,20.00
2592,1331,5,4,544.75,15.00
2593,89,49,1,688.93,25.00
2594,366,26,1,442.22,14.00
2595,563,5,2,575.61,25.00
2596,1384,70,5,588.22,7.00
2597,1362,54,3,269.89,6.00
2598,168,69,2,420.86,17.00
2599,1090,40,1,270.67,15.00
2600,227,20,4,378.34,0.00
2601,1227,56,3,423.23,16.00
2602,37,67,3,634.27,11.00
2603,551,71,2,330.28,6.00
2604,272,15,1,444.61,4.00
2605,536,41,2,184.56,8.00
2606,1327,1,2,223.62,18.00
2607,230,19,4,153.91,21.00
2608,171,31,2,350.51,3.00
2609,1386,21,5,40.12,7.00
2610,941,39,4,141.31,21.00
2611,1089,10,3,579.51,23.00
2612,660,51,1,348.55,9.00
2613,902,61,1,515.39,14.00
2614,1053,56,1,536.30,1.00
2615,1206,1,2,383.72,20.00
2616,1036,47,4,178.93,15.00
2617,1002,36,1,144.36,18.00
2618,39,47,4,22.39,14.00
2619,335,44,1,612.29,24.00
2620,1160,34,5,11.52,12.00
2621,784,54,5,622.19,21.00
2622,1142,44,2,547.57,15.00
2623,1370,3,4,258.31,21.00
2624,614,36,4,396.38,24.00
2625,1268,25,2,248.69,4.00
2626,685,57,1,139.31,14.00
2627,803,8,2,108.17,23.00
2628,719,47,5,622.73,0.00
2629,532,29,3,85.52,20.00
2630,595,10,1,479.34,24.00
2631,1336,1,4,419.10,18.00
2632,2,8,5,372.28,5.00
2633,628,49,3,88.68,10.00
2634,65,22,1,536.83,17.00
2635,629,66,5,108.04,16.00
2636,378,59,3,79.35,17.00
2637,35,17,4,429.99,11.00
2638,400,79,2,594.80,15.00
2639,235,52,4,455.55,3.00
2640,525,24,4,77.00,24.00
2641,1274,56,2,643.16,10.00
2642,308,26,3,417.68,15.00
2643,1243,10,1,372.38,23.00
2644,1050,71,5,448.78,11.00
2645,1147,71,2,45.77,12.00
2646,1029,54,2,214.55,9.00
2647,485,9,1,65.57,13.00
2648,1307,72,2,36.50,5.00
2649,355,44,4,156.94,20.00
2650,214,12,2,320.29,6.00
2651,1113,4,3,395.11,0.00
2652,203,47,1,158.58,25.00
2653,985,59,3,246.80,15.00
2654,1327,51,1,69.14,23.00
2655,1065,58,1,118.95,21.00
2656,1459,32,4,169.59,5.00
2657,241,3,2,48.56,3.00
2658,1180,75,5,514.89,18.00
2659,274,77,4,660.61,20.00
2660,959,60,2,312.02,15.00
2661,1356,23,4,48.00,24.00
2662,862,70,2,614.34,25.00
2663,93,46,4,451.06,25.00
2664,1456,42,5,414.17,19.00
2665,1115,15,3,101.87,8.00
2666,78,75,4,45.42,9.00
2667,900,52,1,286.77,8.00
2668,403,3,5,87.79,6.00
2669,366,21,4,21.44,25.00
2670,959,67,5,316.50,14.00
2671,397,10,2,226.24,15.00
2672,829,16,5,538.67,11.00
2673,1379,16,1,384.88,20.00
2674,72,62,3,107.89,10.00
2675,512,14,4,248.74,16.00
2676,414,68,4,116.55,24.00
2677,1385,72,1,262.15,18.00
2678,1044,24,5,117.26,13.00
2679,1380,1,3,451.82,5.00
2680,555,23,5,567.05,14.00
2681,43,50,3,478.46,2.00
2682,248,77,1,138.97,16.00
2683,685,45,2,205.91,25.00
2684,1297,37,2,38.43,22.00
2685,1188,13,5,177.44,9.00
2686,470,50,5,10.81,23.00
2687,580,74,5,228.19,12.00
2688,734,57,2,195.73,16.00
2689,468,10,2,309.16,14.00
2690,1181,54,4,410.60,24.00
2691,1216,27,3,459.95,10.00
2692,1299,63,1,656.51,5.00
2693,234,68,5,586.78,4.00
2694,360,25,4,621.86,19.00
2695,1022,75,5,670.13,25.00
2696,577,74,1,419.09,9.00
2697,933,21,4,324.58,8.00
2698,193,1,5,153.74,16.00
2699,600,34,4,310.33,1.00
2700,1134,69,3,468.02,16.00
2701,451,13,4,16.88,7.00
2702,900,78,3,696.94,4.00
2703,1051,61,3,458.87,6.00
2704,794,54,5,178.36,21.00
2705,1063,76,5,139.05,2.00
2706,551,1,3,26.39,17.00
2707,771,50,5,689.42,18.00
2708,360,64,2,355.89,0.00
2709,1105,73,1,52.85,2.00
2710,652,42,1,364.08,19.00
2711,416,23,2,686.65,13.00
2712,1184,1,5,226.27,24.00
2713,890,51,1,385.65,22.00
2714,1254,2,5,228.73,24.00
2715,249,63,4,491.01,23.00
2716,936,6,3,48.15,13.00
2717,109,76,3,450.97,10.00
2718,1388,37,3,356.39,24.00
2719,1097,73,5,597.64,8.00
2720,300,11,4,307.57,19.00
2721,80,27,3,395.22,18.00
2722,1049,55,4,694.09,4.00
2723,135,11,4,239.47,10.00
2724,623,32,3,294.86,25.00
2725,1381,77,2,146.90,25.00
2726,1426,53,2,671.01,11.00
2727,186,50,1,297.60,19.00
2728,1222,78,3,34.45,5.00
2729,697,43,2,508.46,10.00
2730,724,55,1,608.23,13.00
2731,623,39,5,566.59,6.00
2732,1462,31,1,39.36,19.00
2733,142,72,2,492.97,18.00
2734,833,53,5,273.50,1.00
2735,355,38,4,262.11,7.00
2736,1119,79,5,243.62,14.00
2737,1032,39,2,440.29,16.00
2738,1421,63,2,242.77,2.00
2739,746,65,2,474.99,0.00
2740,720,43,1,200.80,13.00
2741,590,21,5,77.39,13.00
2742,580,59,5,456.37,20.00
2743,646,36,5,252.72,22.00
2744,881,28,5,267.92,17.00
2745,220,59,3,259.91,24.00
2746,885,74,1,582.44,7.00
2747,674,50,1,180.94,4.00
2748,1058,13,1,320.52,24.00
2749,417,69,3,613.28,24.00
2750,398,27,1,311.63,11.00
2751,1258,56,3,61.74,13.00
2752,1137,52,1,684.74,2.00
2753,318,58,3,399.58,24.00
2754,187,3,3,31.40,0.00
2755,1205,26,1,533.82,25.00
2756,352,7,3,19.63,25.00
2757,1399,61,5,228.51,17.00
2758,187,76,1,433.85,2.00
2759,87,62,4,178.90,12.00
2760,445,79,2,196.21,11.00
2761,1485,4,1,557.57,15.00
2762,948,17,4,526.73,4.00
2763,1269,60,5,59.78,9.00
2764,929,34,3,414.89,12.00
2765,91,15,5,239.33,16.00
2766,632,7,3,456.63,2.00
2767,1342,47,5,186.68,18.00
2768,1481,59,3,63.65,12.00
2769,933,39,3,376.74,14.00
2770,110,27,2,625.68,1.00
2771,344,5,1,483.04,2.00
2772,1168,67,3,528.37,21.00
2773,18,7,3,266.12,11.00
2774,1272,49,1,182.03,5.00
2775,1306,40,3,343.65,25.00
2776,880,17,3,200.41,13.00
2777,1228,42,5,462.29,12.00
2778,351,57,5,150.36,9.00
2779,967,75,2,284.51,2.00
2780,795,61,1,421.03,14.00
2781,1436,11,3,358.66,13.00
2782,1409,45,1,374.68,17.00
2783,1074,36,2,216.21,4.00
2784,1457,30,1,493.95,7.00
2785,998,75,1,628.19,2.00
2786,859,29,5,599.77,24.00
2787,1474,4,2,108.35,4.00
2788,49,53,1,387.90,18.00
2789,1353,61,5,382.84,22.00
2790,1431,34,4,375.96,12.00
2791,805,14,5,121.27,6.00
2792,952,78,5,95.62,14.00
2793,1069,30,3,619.57,1.00
2794,972,18,4,319.43,20.00
2795,916,55,1,240.80,19.00
2796,1123,28,2,33.61,9.00
2797,1195,27,1,380.95,22.00
2798,752,48,1,614.94,12.00
2799,75,62,1,245.21,23.00
2800,314,18,5,353.14,17.00
2801,794,11,5,390.96,5.00
2802,1429,66,1,677.51,22.00
2803,45,36,4,304.64,22.00
2804,1094,52,3,336.40,14.00
2805,22,3,2,429.23,10.00
2806,515,66,4,131.33,8.00
2807,198,61,1,188.75,21.00
2808,575,52,3,539.88,4.00
2809,135,56,2,610.99,10.00
2810,196,69,1,181.48,2.00
2811,803,4,3,434.53,23.00
2812,515,11,2,26.25,6.00
2813,1,39,1,86.53,9.00
2814,1468,60,5,412.94,4.00
2815,247,50,4,365.96,13.00
2816,199,52,5,508.47,21.00
2817,1349,44,5,416.97,7.00
2818,492,4,4,199.77,13.00
2819,1477,18,1,651.47,18.00
2820,1084,16,3,11.98,22.00
2821,93,17,3,141.83,14.00
2822,284,14,2,579.96,19.00
2823,616,72,3,307.48,6.00
2824,1001,42,4,522.01,22.00
2825,908,16,1,395.01,14.00
2826,546,35,2,316.35,12.00
2827,518,45,3,207.65,15.00
2828,540,75,4,162.60,24.00
2829,806,60,4,177.72,11.00
2830,1221,55,2,58.02,16.00
2831,1105,20,5,601.95,5.00
2832,218,31,2,145.06,22.00
2833,1047,40,5,401.06,18.00
2834,190,42,1,59.07,8.00
2835,963,22,1,550.18,7.00
2836,378,58,2,71.49,17.00
2837,52,54,3,18.45,15.00
2838,1326,36,2,600.03,2.00
2839,836,54,1,232.36,8.00
2840,894,72,1,21.79,12.00
2841,939,44,2,491.84,2.00
2842,502,52,1,694.91,23.00
2843,918,43,3,635.86,9.00
2844,290,52,3,331.66,19.00
2845,42,6,5,564.74,24.00
2846,626,61,1,117.43,7.00
2847,1486,33,2,311.78,13.00
2848,141,41,5,92.79,23.00
2849,688,34,1,170.14,10.00
2850,1008,25,2,74.37,10.00
2851,486,63,3,199.03,16.00
2852,979,24,4,358.69,15.00
2853,1262,66,1,357.69,24.00
2854,934,15,5,550.38,7.00
2855,1330,3,3,246.33,16.00
2856,1160,75,1,219.87,9.00
2857,441,49,4,405.86,17.00
2858,417,40,3,172.55,4.00
2859,1176,56,1,97.68,10.00
2860,416,7,5,94.17,1.00
2861,180,69,3,591.92,17.00
2862,983,54,1,619.78,9.00
2863,1486,22,4,631.44,16.00
2864,179,60,3,587.72,22.00
2865,1012,11,5,108.85,1.00
2866,330,14,4,292.29,19.00
2867,1495,36,4,377.60,17.00
2868,476,55,2,259.52,16.00
2869,680,48,5,421.38,1.00
2870,1418,60,1,246.85,11.00
2871,1087,12,4,9.30,17.00
2872,638,64,3,648.65,21.00
2873,1038,74,1,350.59,6.00
2874,575,28,3,415.05,0.00
2875,1299,31,4,156.99,20.00
2876,265,26,5,674.65,21.00
2877,476,63,3,690.46,13.00
2878,1399,54,4,596.47,13.00
2879,333,51,1,417.96,16.00
2880,786,56,2,641.73,18.00
2881,1294,39,2,654.78,22.00
2882,1204,43,1,341.41,2.00
2883,248,53,4,254.98,11.00
2884,682,9,3,294.16,11.00
2885,1168,43,5,482.15,18.00
2886,1449,71,4,656.69,18.00
2887,496,11,2,232.34,0.00
2888,1307,42,2,655.99,15.00
2889,1185,2,4,196.01,20.00
2890,570,16,5,561.00,18.00
2891,1130,3,1,87.01,13.00
2892,855,48,1,293.21,17.00
2893,893,51,1,671.64,15.00
2894,27,16,4,119.05,7.00
2895,31,51,5,387.60,16.00
2896,1222,64,1,633.47,11.00
2897,1271,74,2,675.35,21.00
2898,559,35,2,366.73,21.00
2899,1069,30,2,205.49,18.00
2900,132,48,1,658.59,0.00
2901,527,31,1,219.58,17.00
2902,267,66,3,258.90,16.00
2903,783,61,5,523.33,13.00
2904,758,58,4,29.00,21.00
2905,220,29,3,201.80,11.00
2906,244,21,2,166.30,24.00
2907,494,65,3,499.14,18.00
2908,1110,55,5,592.80,11.00
2909,338,38,4,231.76,21.00
2910,1398,9,4,567.66,13.00
2911,1492,74,2,536.94,20.00
2912,635,45,3,153.69,24.00
2913,1312,68,5,387.47,6.00
2914,1139,30,4,472.39,19.00
2915,491,49,2,427.16,5.00
2916,834,54,2,625.49,20.00
2917,155,67,3,28.51,4.00
2918,33,16,1,494.12,12.00
2919,1231,25,2,212.59,8.00
2920,1445,49,1,393.44,16.00
2921,1398,28,4,397.52,16.00
2922,1247,19,5,446.48,14.00
2923,3,7,4,440.70,15.00
2924,1000,49,4,212.03,23.00
2925,1209,58,2,235.68,20.00
2926,498,14,2,310.95,17.00
2927,385,19,1,96.49,4.00
2928,147,72,1,608.05,19.00
2929,1175,58,3,226.15,19.00
2930,342,10,4,329.75,7.00
2931,654,53,2,321.27,3.00
2932,1367,69,2,237.65,0.00
2933,1346,70,4,464.39,22.00
2934,558,24,4,150.09,15.00
2935,1199,57,3,556.89,24.00
2936,512,62,2,188.50,18.00
2937,1413,32,5,99.88,17.00
2938,575,58,1,182.22,24.00
2939,1308,66,4,352.61,11.00
2940,409,61,3,97.20,18.00
2941,29,66,4,271.89,5.00
2942,372,26,1,168.72,25.00
2943,181,47,4,642.43,17.00
2944,692,16,3,74.52,9.00
2945,686,19,1,676.90,21.00
2946,837,20,4,538.54,18.00
2947,776,24,3,443.84,9.00
2948,45,58,2,321.93,19.00
2949,515,18,2,228.18,19.00
2950,1341,10,5,550.55,1.00
2951,1348,38,1,20.39,5.00
2952,479,71,5,157.76,17.00
2953,367,7,2,447.04,24.00
2954,1272,3,3,201.68,25.00
2955,1185,28,4,496.03,17.00
2956,480,6,2,448.07,6.00
2957,560,64,2,275.88,7.00
2958,638,4,2,696.95,9.00
2959,340,15,2,291.90,7.00
2960,646,79,2,442.28,2.00
2961,986,48,2,635.70,6.00
2962,1265,52,3,245.34,20.00
2963,177,17,1,416.09,1.00
2964,1087,1,2,105.05,21.00
2965,1451,12,4,304.39,18.00
2966,570,11,4,618.57,10.00
2967,38,80,2,372.19,3.00
2968,835,76,2,288.19,18.00
2969,1360,33,2,688.75,23.00
2970,1220,41,4,204.14,8.00
2971,1081,80,2,228.09,15.00
2972,1466,21,1,442.78,1.00
2973,655,74,5,165.61,8.00
2974,237,69,3,150.87,15.00
2975,390,34,5,16.27,14.00
2976,562,46,5,359.84,3.00
2977,934,2,5,225.20,14.00
2978,1435,58,4,200.51,8.00
2979,1046,16,2,647.82,23.00
2980,28,51,1,123.48,3.00
2981,726,17,3,309.34,13.00
2982,720,33,4,331.61,6.00
2983,930,70,5,15.26,13.00
2984,892,36,2,324.17,23.00
2985,927,68,3,542.07,6.00
2986,1466,22,2,50.82,11.00
2987,672,36,4,448.57,21.00
2988,192,78,3,699.40,16.00
2989,1414,30,3,686.77,8.00
2990,488,72,4,669.25,24.00
2991,202,5,3,442.59,4.00
2992,930,21,1,257.66,11.00
2993,210,24,5,627.91,17.00
2994,1090,48,3,271.66,20.00
2995,314,40,3,397.54,20.00
2996,1469,28,4,662.39,7.00
2997,1290,6,3,481.27,7.00
2998,1223,36,4,112.56,11.00
2999,980,51,1,376.78,20.00
3000,1373,62,1,187.18,24.00
3001,43,80,4,308.34,12.00
3002,776,5,1,645.00,9.00
3003,18,66,4,251.96,4.00
3004,1201,77,2,354.51,9.00
3005,34,26,1,305.59,9.00
3006,139,42,1,508.62,10.00
3007,1488,9,3,118.55,15.00
3008,1453,38,3,352.50,3.00
3009,968,53,3,163.74,15.00
3010,73,16,2,112.95,14.00
3011,365,51,5,211.35,15.00
3012,35,10,1,268.32,6.00
3013,29,44,3,185.57,23.00
3014,695,46,1,51.24,19.00
3015,239,67,3,120.59,25.00
3016,139,12,4,187.40,23.00
3017,1471,39,5,470.32,1.00
3018,155,50,5,446.08,4.00
3019,55,28,2,193.31,24.00
3020,649,17,5,425.75,24.00
3021,1101,53,3,303.14,13.00
3022,545,1,2,632.87,9.00
3023,697,36,1,589.97,22.00
3024,456,37,5,483.46,5.00
3025,574,38,2,299.92,18.00
3026,913,32,4,432.67,20.00
3027,129,2,1,475.88,24.00
3028,62,62,4,647.63,16.00
3029,503,75,3,696.55,23.00
3030,821,15,2,383.77,9.00
3031,1024,34,5,612.52,6.00
3032,33,35,2,440.36,1.00
3033,481,35,2,34.69,21.00
3034,1294,6,1,643.72,15.00
3035,15,68,5,14.48,13.00
3036,219,19,4,292.30,7.00
3037,315,53,2,632.23,14.00
3038,286,70,2,639.18,18.00
3039,1239,42,4,368.76,12.00
3040,1300,5,5,219.95,15.00
3041,530,21,3,358.91,7.00
3042,1444,19,2,495.59,6.00
3043,523,2,1,342.89,10.00
3044,1494,22,4,228.18,25.00
3045,869,20,1,269.40,7.00
3046,1264,79,4,98.74,2.00
3047,779,22,3,132.43,2.00
3048,1461,46,3,383.34,11.00
3049,1242,48,3,222.67,21.00
3050,72,47,3,621.79,8.00
3051,1013,28,4,344.70,2.00
3052,406,30,1,397.11,2.00
3053,389,7,3,404.95,1.00
3054,1175,17,3,67.27,1.00
3055,1408,67,1,576.95,10.00
3056,1266,52,3,391.53,4.00
3057,676,69,1,26.26,22.00
3058,727,8,1,238.33,14.00
3059,1248,30,3,373.44,0.00
3060,769,8,2,185.49,10.00
3061,979,13,5,579.57,21.00
3062,150,47,4,396.88,17.00
3063,1315,7,3,196.81,22.00
3064,1431,33,3,269.91,3.00
3065,1054,56,1,364.55,24.00
3066,698,80,2,475.73,10.00
3067,1355,67,3,121.56,10.00
3068,83,47,1,454.71,14.00
3069,13,33,5,381.79,18.00
3070,288,7,3,23.14,19.00
3071,1426,61,3,415.31,10.00
3072,374,18,2,647.61,18.00
3073,829,65,5,124.01,3.00
3074,450,76,4,574.40,4.00
3075,489,54,3,444.25,15.00
3076,1310,28,4,292.98,8.00
3077,907,76,1,573.47,25.00
3078,1352,10,4,360.37,18.00
3079,478,28,1,464.54,25.00
3080,1031,59,5,699.28,21.00
3081,1456,10,2,276.38,10.00
3082,1202,64,2,558.23,9.00
3083,893,48,3,672.75,22.00
3084,1364,11,1,385.45,13.00
3085,622,31,4,667.42,2.00
3086,1432,3,2,697.88,19.00
3087,1369,36,5,485.11,2.00
3088,1017,31,4,221.02,10.00
3089,888,72,1,545.58,5.00
3090,409,33,1,239.97,5.00
3091,1439,3,2,270.56,14.00
3092,779,8,5,616.65,25.00
3093,1121,79,3,535.67,22.00
3094,274,62,5,62.86,5.00
3095,8,68,3,150.27,18.00
3096,155,75,3,280.32,11.00
3097,707,74,4,219.78,12.00
3098,4,41,3,565.38,10.00
3099,1220,74,5,582.92,10.00
3100,1442,4,4,114.29,5.00
3101,1177,45,3,260.13,7.00
3102,860,32,2,472.99,0.00
3103,493,57,5,556.89,25.00
3104,530,71,1,74.59,24.00
3105,789,5,1,385.98,0.00
3106,960,11,2,32.14,21.00
3107,787,30,4,589.16,25.00
3108,662,40,4,52.13,7.00
3109,492,55,5,603.21,2.00
3110,1378,72,2,611.55,5.00
3111,1196,61,3,573.86,18.00
3112,562,80,4,595.40,20.00
3113,1104,44,1,589.46,2.00
3114,436,54,5,422.06,23.00
3115,61,28,5,48.39,21.00
3116,862,62,3,597.86,2.00
3117,464,69,4,468.03,18.00
3118,186,42,1,591.73,8.00
3119,1119,55,1,456.94,6.00
3120,71,19,1,139.81,18.00
3121,290,76,4,526.44,1.00
3122,146,38,3,466.28,18.00
3123,1417,59,5,561.89,11.00
3124,937,67,2,120.39,5.00
3125,444,74,2,525.46,10.00
3126,503,26,5,556.66,0.00
3127,97,6,3,292.20,2.00
3128,977,59,3,246.30,6.00
3129,1436,50,5,631.16,25.00
3130,1021,27,4,623.89,20.00
3131,563,34,4,687.29,18.00
3132,1481,2,1,269.81,15.00
3133,458,7,5,46.68,22.00
3134,1276,1,1,180.46,18.00
3135,852,30,2,641.93,20.00
3136,251,37,4,389.93,18.00
3137,122,42,4,532.41,16.00
3138,1325,55,3,462.36,20.00
3139,1215,54,2,663.22,1.00
3140,221,39,4,102.58,5.00
3141,1170,15,5,536.72,16.00
3142,792,36,5,487.90,11.00
3143,785,19,4,512.22,24.00
3144,573,43,2,197.66,18.00
3145,51,67,3,113.57,25.00
3146,1474,13,2,479.95,19.00
3147,1159,14,2,631.78,16.00
3148,1052,6,2,416.12,18.00
3149,1015,32,1,467.55,24.00
3150,1009,40,4,646.47,17.00
3151,753,49,3,264.59,15.00
3152,1344,20,4,227.10,9.00
3153,320,4,1,314.96,19.00
3154,1231,21,2,166.51,1.00
3155,347,35,2,350.98,13.00
3156,382,48,5,680.80,22.00
3157,458,42,5,173.20,0.00
3158,369,11,1,229.82,9.00
3159,540,65,5,23.11,1.00
3160,1384,64,1,233.60,14.00
3161,1036,18,1,374.54,2.00
3162,677,46,1,103.06,24.00
3163,135,4,3,558.20,19.00
3164,667,18,4,41.82,21.00
3165,1254,72,3,573.53,6.00
3166,775,22,4,310.96,24.00
3167,1016,8,1,595.14,8.00
3168,370,58,1,68.71,24.00
3169,145,78,2,399.35,1.00
3170,1138,49,4,324.91,3.00
3171,755,57,3,397.87,0.00
3172,819,76,3,242.50,2.00
3173,764,31,2,154.57,25.00
3174,1369,67,2,311.72,16.00
3175,733,28,4,464.93,20.00
3176,767,48,3,544.48,20.00
3177,1127,15,4,268.17,24.00
3178,159,10,3,616.17,18.00
3179,1078,6,3,489.02,15.00
3180,1333,61,5,599.04,17.00
3181,801,44,1,117.93,12.00
3182,914,45,2,495.70,3.00
3183,1149,62,1,331.34,17.00
3184,560,80,3,292.31,8.00
3185,1422,72,3,229.87,20.00
3186,1286,15,4,569.59,14.00
3187,44,28,2,221.73,7.00
3188,379,71,3,564.34,4.00
3189,974,3,1,383.36,24.00
3190,1278,1,3,589.07,24.00
3191,785,24,5,196.85,10.00
3192,451,17,4,320.62,2.00
3193,1039,62,1,10.33,19.00
3194,14,5,2,284.54,11.00
3195,570,54,4,500.30,13.00
3196,1005,31,5,580.15,21.00
3197,1301,6,2,611.02,3.00
3198,785,53,3,519.45,24.00
3199,418,61,5,46.98,15.00
3200,547,65,5,364.81,2.00
3201,642,74,2,538.63,3.00
3202,1107,19,5,412.19,7.00
3203,1364,39,1,116.34,10.00
3204,205,24,5,412.59,21.00
3205,1180,51,1,602.79,14.00
3206,657,26,5,52.48,22.00
3207,1118,48,4,156.85,19.00
3208,1121,5,4,550.13,5.00
3209,1168,72,3,407.36,6.00
3210,1435,34,2,684.65,0.00
3211,455,74,3,687.41,5.00
3212,973,23,1,183.83,9.00
3213,478,43,2,591.82,20.00
3214,625,3,4,576.88,5.00
3215,470,32,4,670.39,20.00
3216,714,79,3,665.91,4.00
3217,158,12,5,87.11,4.00
3218,827,44,1,587.29,15.00
3219,1052,48,2,146.73,18.00
3220,926,28,1,166.28,5.00
3221,278,4,5,503.63,5.00
3222,1308,49,2,79.33,6.00
3223,519,2,3,10.48,9.00
3224,175,59,1,563.34,7.00
3225,1401,12,2,480.49,22.00
3226,1295,14,1,478.52,19.00
3227,1027,7,1,216.39,10.00
3228,1093,30,3,563.39,4.00
3229,1381,34,4,128.92,5.00
3230,213,24,1,504.18,24.00
3231,614,38,2,338.14,6.00
3232,229,38,4,262.91,11.00
3233,3,43,4,181.84,14.00
3234,78,24,1,476.52,13.00
3235,1369,7,4,311.58,22.00
3236,1180,73,5,304.52,8.00
3237,1326,50,2,696.59,13.00
3238,707,78,3,594.41,12.00
3239,1458,3,3,122.96,1.00
3240,751,76,2,580.48,22.00
3241,292,73,4,358.76,7.00
3242,551,68,2,244.80,1.00
3243,115,69,5,55.72,20.00
3244,1119,32,1,125.26,16.00
3245,437,8,3,76.37,3.00
3246,544,71,3,118.07,0.00
3247,394,57,2,455.12,9.00
3248,486,14,5,462.69,4.00
3249,1251,42,5,510.78,15.00
3250,1338,73,1,522.13,11.00
3251,970,2,1,209.03,25.00
3252,968,72,2,598.52,15.00
3253,151,69,3,134.27,20.00
3254,334,19,2,379.41,15.00
3255,1313,9,1,646.49,16.00
3256,1111,19,4,315.42,22.00
3257,1422,54,1,629.79,9.00
3258,222,4,2,645.29,10.00
3259,454,52,5,542.31,5.00
3260,775,18,4,688.65,18.00
3261,813,6,2,391.61,14.00
3262,1002,76,3,548.61,15.00
3263,125,37,2,140.53,2.00
3264,1421,39,5,123.93,6.00
3265,823,25,2,564.19,22.00
3266,1357,46,3,49.46,17.00
3267,1342,14,2,483.54,0.00
3268,1118,14,3,307.05,10.00
3269,618,53,4,526.07,7.00
3270,711,7,5,406.75,14.00
3271,614,55,5,322.18,23.00
3272,519,20,5,694.97,3.00
3273,1206,76,5,115.68,0.00
3274,1431,75,5,118.52,22.00
3275,1471,68,4,151.71,7.00
3276,773,74,4,517.58,14.00
3277,1198,76,5,466.89,9.00
